1.438640930175781250e+03 5.294544703269473302e+02 6.827291852459372867e-01
1.438661804199218750e+03 5.279842680998254991e+02 6.817769348788504935e-01
1.438682617187500000e+03 5.283884632332619731e+02 6.822173512489763114e-01
1.438703430175781250e+03 5.279830522148926093e+02 6.821988287704576770e-01
1.438724304199218750e+03 5.294260870426470547e+02 6.828227681799866611e-01
1.438745117187500000e+03 5.285618767915195804e+02 6.822568190510986952e-01
1.438765930175781250e+03 5.295413276317822238e+02 6.829502673802032575e-01
1.438786804199218750e+03 5.271837504061446680e+02 6.816586817232528350e-01
1.438807617187500000e+03 5.280825503229866626e+02 6.819435255476524738e-01
1.438828430175781250e+03 5.285301133751012230e+02 6.824412412466641653e-01
1.438849304199218750e+03 5.290331597534344610e+02 6.826863833652896396e-01
1.438870117187500000e+03 5.279977225011191422e+02 6.821960110380272946e-01
1.438890930175781250e+03 5.289557330000169486e+02 6.825909043301524592e-01
1.438911804199218750e+03 5.298265067042294731e+02 6.831449288674816822e-01
1.438932617187500000e+03 5.282512936244146431e+02 6.821033907182051381e-01
1.438953430175781250e+03 5.289949390606633415e+02 6.827442667583165647e-01
1.438974304199218750e+03 5.291552509659743464e+02 6.827464056433730777e-01
1.438995117187500000e+03 5.290140487116445911e+02 6.828436305371695658e-01
1.439015930175781250e+03 5.286019286908835966e+02 6.825572848470510268e-01
1.439036804199218750e+03 5.283904499883365133e+02 6.824483812814772232e-01
1.439057617187500000e+03 5.284790598832648811e+02 6.822918729320728293e-01
1.439078430175781250e+03 5.276320973281780198e+02 6.821631147890366842e-01
1.439099304199218750e+03 5.292033382046173529e+02 6.828570947116942014e-01
1.439120117187500000e+03 5.276879034197899045e+02 6.818929822667769702e-01
1.439140930175781250e+03 5.289216189101255168e+02 6.827911242667977776e-01
1.439161804199218750e+03 5.274006736827936948e+02 6.819586681359628422e-01
1.439182617187500000e+03 5.275065400266222468e+02 6.821774224495005257e-01
1.439203430175781250e+03 5.288291763949799815e+02 6.827397925383152932e-01
1.439224304199218750e+03 5.294799505710152516e+02 6.833254042219670810e-01
1.439245117187500000e+03 5.279781053167999971e+02 6.822280320250821983e-01
1.439265930175781250e+03 5.289984198970429361e+02 6.828838695178451879e-01
1.439286804199218750e+03 5.280087224357462219e+02 6.823534367290654545e-01
1.439307617187500000e+03 5.281393398643313049e+02 6.821864219234123894e-01
1.439328430175781250e+03 5.288442343799059699e+02 6.829151600147483903e-01
1.439349304199218750e+03 5.285077805590673279e+02 6.825635504217197891e-01
1.439370178222656250e+03 5.276800785060625003e+02 6.821020144252338824e-01
1.439390991210937500e+03 5.293375063696267944e+02 6.831192985917986515e-01
1.439411804199218750e+03 5.286231331990940134e+02 6.825209783117641704e-01
1.439432678222656250e+03 5.293600169748941653e+02 6.830695185768885791e-01
1.439453491210937500e+03 5.288453968477875833e+02 6.826019285403910342e-01
1.439474304199218750e+03 5.280077423799338021e+02 6.823800784381676143e-01
1.439495178222656250e+03 5.279226909481569692e+02 6.826069930683797971e-01
1.439515991210937500e+03 5.279209365412514217e+02 6.825406491397555397e-01
1.439536804199218750e+03 5.293575056976878841e+02 6.831695330274981659e-01
1.439557678222656250e+03 5.296615343239873255e+02 6.832212250516436214e-01
1.439578491210937500e+03 5.289394899897365576e+02 6.827736431038365916e-01
1.439599304199218750e+03 5.286550225501104023e+02 6.826604084526491922e-01
