1.410932332928281994e+03 5.114123814917690538e+02 7.357096211937638186e-01
1.410953166465458480e+03 5.112384706685061815e+02 7.330123352350353949e-01
1.411015667067674940e+03 5.118718135034453667e+02 7.333426016164068528e-01
1.411036500599263945e+03 5.138103469696736738e+02 7.345050128534592604e-01
1.411057334128990078e+03 5.127743617698138223e+02 7.337208533143779743e-01
1.411078167657319000e+03 5.128063925495314379e+02 7.335426808416767308e-01
1.411099001184250938e+03 5.122039777569509624e+02 7.341580577768492821e-01
1.411119834709785664e+03 5.117398739721289189e+02 7.345280183495030979e-01
1.411140668233922952e+03 5.114258172918911782e+02 7.340324089732658264e-01
1.411161501756198959e+03 5.111267775533175950e+02 7.351164625632418126e-01
1.411182335277542961e+03 5.114144745890894797e+02 7.343143681596496775e-01
1.411203168797023864e+03 5.115925171610002167e+02 7.336005733607349200e-01
1.411224002315108919e+03 5.123396254549993500e+02 7.346325686423343937e-01
1.411244835831796536e+03 5.115293962975751469e+02 7.344396035205906781e-01
1.411265669347087623e+03 5.125548547873606822e+02 7.338174773322719835e-01
1.411286502860515611e+03 5.114522928089564289e+02 7.325692804141713532e-01
1.411307336373011367e+03 5.132895901409240196e+02 7.344883770370382869e-01
1.411328169883646524e+03 5.106013148024696306e+02 7.318607469664477616e-01
1.411349003392883333e+03 5.122816597001392438e+02 7.333916512694726997e-01
1.411369836900722930e+03 5.134274566948936354e+02 7.337091145992660213e-01
1.411390670407165999e+03 5.120097178225735206e+02 7.328748192550277318e-01
1.411411503912212083e+03 5.118399540499579530e+02 7.329051953477589976e-01
1.411432337415861184e+03 5.114774339457405290e+02 7.337830775536969830e-01
1.411453170918114211e+03 5.106615634494349365e+02 7.326059745839671455e-01
1.411474004418968434e+03 5.118219386968826825e+02 7.327228385553189449e-01
1.411494837917960922e+03 5.122965810078742379e+02 7.330669766462666326e-01
1.411515671416022087e+03 5.119587994265871771e+02 7.325533736120731776e-01
1.411536504912687178e+03 5.128715704818414451e+02 7.331472238357619187e-01
1.411557338407488032e+03 5.123871046212325382e+02 7.354732579906980705e-01
1.411578171901358019e+03 5.109677501074651786e+02 7.322018305523518844e-01
1.411599005393366042e+03 5.117861541300033537e+02 7.331687272894084062e-01
1.411619838884441833e+03 5.120036056685059975e+02 7.331582398615041907e-01
1.411640672373655889e+03 5.116160517468054536e+02 7.326889161621193969e-01
1.411661505861937030e+03 5.112633274789974962e+02 7.335886295940218238e-01
1.411682339348822097e+03 5.116523030923256670e+02 7.330007071472128821e-01
1.411703172834310863e+03 5.116818291557565885e+02 7.326075610975295582e-01
1.411724006317936983e+03 5.113214545831874034e+02 7.324330646931697109e-01
1.411744839800630416e+03 5.118641407862200481e+02 7.325423891737189441e-01
1.411765673282392981e+03 5.110267328721204763e+02 7.323916009368230950e-01
1.411786506762293811e+03 5.120470949917073540e+02 7.363410766433879928e-01
