1.410930319725319805e+03 4.030134598187070196e+02 6.592340969660055450e-01
1.410951153553301992e+03 4.028972302204157927e+02 6.594319404857235112e-01
1.411013655036317004e+03 3.995219470404758795e+02 6.582824025391893485e-01
1.411034488863600927e+03 3.989223507056280482e+02 6.585382802462454999e-01
1.411055322690885077e+03 3.980041363417745401e+02 6.579228605357722026e-01
1.411076156517701975e+03 3.981316926772844340e+02 6.589617785800819805e-01
1.411096990344054120e+03 3.990659427906982728e+02 6.588455370512517062e-01
1.411117824170406493e+03 3.993517122017841530e+02 6.587579352825624346e-01
1.411138657996293205e+03 3.966039103412068698e+02 6.575839472437364774e-01
1.411159491821713800e+03 3.966063103880949257e+02 6.577330135789458687e-01
1.411180325646902020e+03 3.969806774600097015e+02 6.579598223339400143e-01
1.411201159471624123e+03 3.979108769661175415e+02 6.579658918425100866e-01
1.411221993296113396e+03 3.953501702560493527e+02 6.575063985433469149e-01
1.411242827119905542e+03 3.978790508479116284e+02 6.578658283934505357e-01
1.411263660943463947e+03 3.986165183142471165e+02 6.591793936269599863e-01
1.411284494766323860e+03 3.962584375792415585e+02 6.574193889822509407e-01
1.411305328588950488e+03 3.977985732605656608e+02 6.578988976723452176e-01
1.411326162410879533e+03 3.962915159905314226e+02 6.575034749914668852e-01
1.411346996232342462e+03 3.972919298636107897e+02 6.574003038137005150e-01
1.411367830053340185e+03 3.960041127273173629e+02 6.572136388814564523e-01
1.411388663873870883e+03 3.973424453496262458e+02 6.573234135315785265e-01
1.411409497693936828e+03 3.968760655611547463e+02 6.578923971987833408e-01
1.411430331513303827e+03 3.959087035875091374e+02 6.576753758834882335e-01
1.411451165331974153e+03 3.975830320502065547e+02 6.578055066532071393e-01
1.411471999150409374e+03 3.982495207784857598e+02 6.587787906717901265e-01
1.411492832968147013e+03 3.988366463086655358e+02 6.578436982284074919e-01
1.411513666785186160e+03 3.981499745725577100e+02 6.577467878778683330e-01
1.411534500601760101e+03 3.978660170130155507e+02 6.579122608134733152e-01
1.411555334417634640e+03 3.983571596909871460e+02 6.581491284054632462e-01
1.411576168232811142e+03 3.980191364019607363e+02 6.577162710739314910e-01
